Timestamp,open,high,low,volume,close,Date
2015-06-20,244.9338,250.0,238.0,6784,243.7,2015-06-20
2015-06-21,240.1972,246.5,238.7461,4435,244.76,2015-06-21
2015-06-22,246.5,250.9556,241.06,1947,243.64,2015-06-22
2015-06-23,249.0,249.0,242.64,5149,246.0,2015-06-23
2015-06-24,246.7871,247.8518,233.7945,4962,243.74,2015-06-24
2015-06-25,238.636,245.4977,238.2,6724,240.19,2015-06-25
2015-06-26,244.0,244.8,239.0,5003,241.98,2015-06-26
2015-06-27,240.0,250.0,240.0,5272,242.98,2015-06-27
2015-06-28,245.0,252.0,242.36,7101,251.21,2015-06-28
2015-06-29,249.99,255.675,246.9019,6104,248.62,2015-06-29
2015-06-30,255.4182,263.8815,248.3,15393,256.04,2015-06-30
2015-07-01,259.0,268.0,253.6585,19903,262.5,2015-07-01
2015-07-02,255.8398,265.25,253.81,13395,257.62,2015-07-02
2015-07-03,255.0,260.77,253.19,9827,254.54,2015-07-03
2015-07-04,256.223,257.0,252.4,9154,255.92,2015-07-04
2015-07-05,257.5,276.5855,254.05,7911,260.2,2015-07-05
2015-07-06,270.0,301.0,258.75,21363,271.5,2015-07-06
2015-07-07,265.2451,278.54,262.8915,20028,268.51,2015-07-07
2015-07-08,267.0,276.4632,263.4826,13757,265.51,2015-07-08
2015-07-09,270.5888,273.24,263.01,16043,270.63,2015-07-09
2015-07-10,270.1,289.3258,265.92,13909,268.92,2015-07-10
2015-07-11,265.414,298.2585,265.414,29153,285.23,2015-07-11
2015-07-12,298.6079,312.2405,283.88,11695,291.64,2015-07-12
2015-07-13,307.0,317.99,270.0,22500,310.55,2015-07-13
2015-07-14,288.8889,310.73,281.0,29776,292.68,2015-07-14
2015-07-15,292.8475,297.13,283.3279,10362,287.55,2015-07-15
2015-07-16,280.233,293.7,280.233,9800,285.67,2015-07-16
2015-07-17,281.4307,292.4,274.7436,21104,277.89,2015-07-17
2015-07-18,275.5685,280.73,272.31,11477,279.43,2015-07-18
2015-07-19,281.4544,283.0,272.909,9362,276.79,2015-07-19
2015-07-20,278.0,282.498,274.1482,5290,275.47,2015-07-20
2015-07-21,282.5408,285.9988,274.62,8819,278.96,2015-07-21
2015-07-22,278.0,282.7942,276.28,9002,276.76,2015-07-22
2015-07-23,278.0,278.0,275.0,8318,277.68,2015-07-23
2015-07-24,278.0,284.0,275.79,6440,276.61,2015-07-24
2015-07-25,283.7539,294.1684,275.9,15854,289.01,2015-07-25
2015-07-26,293.9237,293.9237,286.5,7545,288.78,2015-07-26
2015-07-27,285.4,294.0,284.8669,5299,293.19,2015-07-27
2015-07-28,293.1062,297.44,286.43,14651,294.29,2015-07-28
2015-07-29,294.0711,299.4672,291.4513,8800,294.01,2015-07-29
2015-07-30,292.3618,294.57,284.0,10236,289.85,2015-07-30
2015-07-31,284.0,290.08,284.0,8108,288.01,2015-07-31
2015-08-01,284.0,289.0,275.7245,7903,284.33,2015-08-01
2015-08-02,280.0,286.4381,276.66,7104,280.19,2015-08-02
2015-08-03,285.4383,288.9656,276.57,4530,282.32,2015-08-03
2015-08-04,281.1045,288.0,279.52,6310,280.43,2015-08-04
2015-08-05,288.2,288.9654,279.7933,6206,285.0,2015-08-05
2015-08-06,279.7933,285.86,275.6375,6550,281.13,2015-08-06
2015-08-07,277.2285,281.65,275.9225,7124,277.48,2015-08-07
2015-08-08,280.9999,282.236,262.6476,8668,279.63,2015-08-08
2015-08-09,263.0,279.97,260.41,10271,262.19,2015-08-09
2015-08-10,266.2193,268.95,261.01,8870,265.05,2015-08-10
2015-08-11,266.2193,269.256,261.6,9698,264.33,2015-08-11
2015-08-12,269.256,275.6264,263.3286,8396,271.15,2015-08-12
2015-08-13,263.3926,271.16,260.0,9523,267.73,2015-08-13
2015-08-14,260.1434,267.88,255.0,10713,264.48,2015-08-14
2015-08-15,265.0,267.0,258.2769,8013,265.4,2015-08-15
2015-08-16,257.8978,266.5,256.7643,5486,261.46,2015-08-16
2015-08-17,257.0,263.8848,254.01,9633,256.11,2015-08-17
2015-08-18,262.3806,262.3806,174.5701,8667,256.47,2015-08-18
2015-08-19,191.3,256.99,191.3,16165,224.8,2015-08-19
2015-08-20,227.0,241.7578,222.01,24303,226.92,2015-08-20
2015-08-21,229.6564,242.05,226.4,15823,235.54,2015-08-21
2015-08-22,233.13,285.0,225.0,10300,233.49,2015-08-22
2015-08-23,230.2595,236.1496,223.01,15857,231.0,2015-08-23
2015-08-24,228.4526,237.0,201.4575,12871,228.89,2015-08-24
2015-08-25,214.965,228.99,197.574,37547,209.72,2015-08-25
2015-08-26,219.99,228.04,198.12,42313,222.38,2015-08-26
2015-08-27,222.0,231.09,208.3,24014,225.8,2015-08-27
2015-08-28,215.4287,233.99,212.1835,14367,225.09,2015-08-28
2015-08-29,232.0,235.93,220.0,22904,231.65,2015-08-29
2015-08-30,226.9,233.9,211.011,15494,230.54,2015-08-30
2015-08-31,215.0,232.75,211.0,15489,229.0,2015-08-31
2015-09-01,226.1179,232.49,223.3248,15807,229.86,2015-09-01
2015-09-02,226.0,233.0,222.2883,23926,227.96,2015-09-02
2015-09-03,226.0,232.6721,224.3597,21471,229.18,2015-09-03
2015-09-04,225.0,231.0,225.0,19740,227.28,2015-09-04
2015-09-05,231.0,238.99,226.33,20874,230.52,2015-09-05
2015-09-06,233.0,243.2273,229.23,20106,235.6,2015-09-06
2015-09-07,241.4,245.0,235.02,25766,240.28,2015-09-07
2015-09-08,243.5,243.5,238.44,23152,240.19,2015-09-08
2015-09-09,243.0,246.24,236.5,24027,244.21,2015-09-09
2015-09-10,240.6,244.22,236.5,23252,238.35,2015-09-10
2015-09-11,236.6,255.0,234.78,20700,238.66,2015-09-11
2015-09-12,238.7,244.9071,236.61,13808,240.0,2015-09-12
2015-09-13,237.602,240.0,226.5,17451,234.79,2015-09-13
2015-09-14,233.9778,236.09,226.5,19655,229.66,2015-09-14
2015-09-15,228.5,233.0,223.99,16675,229.71,2015-09-15
2015-09-16,233.0,233.4736,226.5,17298,230.03,2015-09-16
2015-09-17,231.4736,235.6892,223.0,18169,228.34,2015-09-17
2015-09-18,232.7,238.264,227.0,14645,232.17,2015-09-18
2015-09-19,233.5,235.8,230.83,19459,233.12,2015-09-19
2015-09-20,234.47,234.47,229.89,11231,230.0,2015-09-20
2015-09-21,233.0,233.0,227.1698,13402,230.16,2015-09-21
2015-09-22,227.5,232.5,225.0,14084,226.15,2015-09-22
2015-09-23,227.5413,232.5,223.12,19333,230.42,2015-09-23
2015-09-24,230.3,235.0,228.0,13588,229.42,2015-09-24
2015-09-25,235.52,238.264,228.89,24203,233.86,2015-09-25
2015-09-26,238.0,238.0,232.5,22555,235.22,2015-09-26
2015-09-27,233.0,237.1,233.0,15109,233.81,2015-09-27
2015-09-28,237.1,243.4939,231.16,17540,232.41,2015-09-28
2015-09-29,243.2,245.4999,231.69,17595,239.14,2015-09-29
2015-09-30,242.14,245.4,233.0,19880,236.94,2015-09-30
2015-10-01,236.0,242.7,234.67,20935,236.2,2015-10-01
2015-10-02,242.3,243.5403,235.01,20342,237.15,2015-10-02
2015-10-03,241.6755,242.999,235.0,16908,237.77,2015-10-03
2015-10-04,238.1673,242.979,236.3,17825,238.95,2015-10-04
2015-10-05,238.8,242.969,236.979,15015,238.6,2015-10-05
2015-10-06,238.0879,249.7664,236.1,20318,240.84,2015-10-06
2015-10-07,242.25,252.3868,239.52,26686,246.57,2015-10-07
2015-10-08,248.5,248.5,242.06,23769,243.2,2015-10-08
2015-10-09,246.89,246.89,242.0,13985,242.9,2015-10-09
2015-10-10,246.4,246.5,242.16,14100,244.48,2015-10-10
2015-10-11,243.1,248.2821,243.0,17316,245.71,2015-10-11
2015-10-12,243.5093,248.5,243.5093,19141,248.05,2015-10-12
2015-10-13,244.6001,250.4,244.6001,10672,245.81,2015-10-13
2015-10-14,250.3878,257.2621,242.82,25904,249.73,2015-10-14
2015-10-15,254.0,262.6681,248.06,26947,252.47,2015-10-15
2015-10-16,259.5033,266.081,250.3,22040,254.49,2015-10-16
2015-10-17,266.0,277.6389,253.69,34819,263.09,2015-10-17
2015-10-18,273.0,273.0,260.8,25332,270.07,2015-10-18
2015-10-19,261.5,271.17,260.0,10003,261.05,2015-10-19
2015-10-20,267.444,275.5,259.82,16708,263.66,2015-10-20
2015-10-21,275.5,275.5,261.9246,28976,270.64,2015-10-21
2015-10-22,266.3,276.147,261.0,20405,267.89,2015-10-22
2015-10-23,270.31,284.2995,267.39,30169,275.21,2015-10-23
2015-10-24,278.499,283.9255,273.46,21573,278.6,2015-10-24
2015-10-25,283.06,298.74,278.22,20602,282.84,2015-10-25
2015-10-26,287.85,296.0,279.0,30015,283.96,2015-10-26
2015-10-27,281.6,298.5,279.25,21285,286.9,2015-10-27
2015-10-28,297.7,307.75,281.0163,34023,295.54,2015-10-28
2015-10-29,295.5,314.6753,293.3136,31286,305.67,2015-10-29
2015-10-30,312.6,326.87,301.7,32306,314.82,2015-10-30
2015-10-31,326.87,334.05,306.4597,39393,328.65,2015-10-31
2015-11-01,312.0801,334.67,302.99,28768,310.18,2015-11-01
2015-11-02,326.7445,370.026,303.01,14310,325.78,2015-11-02
2015-11-03,366.1,424.0,320.0,45218,361.26,2015-11-03
2015-11-04,399.99,477.0,359.4897,77330,404.06,2015-11-04
2015-11-05,393.0,502.0,366.711,106017,408.0,2015-11-05
2015-11-06,382.5,448.79,350.0,60217,385.5,2015-11-06
2015-11-07,367.3001,397.3333,353.26,46989,374.47,2015-11-07
2015-11-08,384.5,392.82,369.0,26357,383.53,2015-11-08
2015-11-09,371.0001,390.47,363.0,27476,372.65,2015-11-09
2015-11-10,382.5155,386.79,327.7,25973,377.9,2015-11-10
2015-11-11,335.2001,381.44,303.3331,48965,336.8,2015-11-11
2015-11-12,313.13,343.2918,294.0,51537,309.91,2015-11-12
2015-11-13,339.0,344.78,308.42,37762,337.17,2015-11-13
2015-11-14,337.0,342.0,325.0,24674,336.99,2015-11-14
2015-11-15,340.19,356.1,318.0,25714,333.0,2015-11-15
2015-11-16,318.0,336.004,314.6,27654,319.28,2015-11-16
2015-11-17,335.0,340.0,315.0,22259,330.83,2015-11-17
2015-11-18,338.5,350.44,329.0,27728,336.08,2015-11-18
2015-11-19,336.31,337.9,320.1,27269,335.65,2015-11-19
2015-11-20,332.95,336.48,318.0,26935,326.02,2015-11-20
2015-11-21,323.5,335.34,310.0,21316,322.04,2015-11-21
2015-11-22,325.5,334.69,318.52,5141,326.5,2015-11-22
2015-11-23,328.75,334.69,320.13,4063,324.2,2015-11-23
2015-11-24,329.99,329.99,320.39,5117,323.48,2015-11-24
2015-11-25,327.9999,329.0,317.0,8662,319.7,2015-11-25
2015-11-26,328.99,366.9559,316.0,12290,328.9,2015-11-26
2015-11-27,355.1013,378.8889,328.53,36000,353.21,2015-11-27
2015-11-28,362.0,364.8,347.84,13300,357.14,2015-11-28
2015-11-29,357.1,378.8889,350.41,6281,356.95,2015-11-29
2015-11-30,375.0,385.0,354.45,7828,371.48,2015-11-30
2015-12-01,379.4,383.0,355.0,18114,376.71,2015-12-01
2015-12-02,356.45,379.0,353.5251,15420,363.06,2015-12-02
2015-12-03,365.4609,375.0,348.64,12350,358.89,2015-12-03
2015-12-04,365.0,370.53,355.1228,12202,361.42,2015-12-04
2015-12-05,365.49,392.265,355.92,10029,363.62,2015-12-05
2015-12-06,390.0,400.0,363.0,16808,388.0,2015-12-06
2015-12-07,398.0,403.0,383.0,14695,388.24,2015-12-07
2015-12-08,398.5,418.5543,381.01,14970,395.57,2015-12-08
2015-12-09,413.0,429.0,388.33,11489,417.89,2015-12-09
2015-12-10,420.5143,425.1768,400.0,21053,416.98,2015-12-10
2015-12-11,420.0,456.658,408.91,8515,415.57,2015-12-11
2015-12-12,445.796,468.0,405.6628,29076,453.04,2015-12-12
2015-12-13,427.8672,467.8,403.0,29789,436.19,2015-12-13
2015-12-14,433.0409,449.495,422.03,11735,433.07,2015-12-14
2015-12-15,443.0,465.1505,428.42,13419,443.36,2015-12-15
2015-12-16,465.1505,468.5,442.94,18120,464.53,2015-12-16
2015-12-17,456.0,465.0,436.89,23380,455.87,2015-12-17
2015-12-18,453.5,465.0,448.75,6609,456.17,2015-12-18
2015-12-19,458.0,466.929,452.13,12939,462.46,2015-12-19
2015-12-20,456.8164,465.9,431.01,6864,461.8,2015-12-20
2015-12-21,443.0992,462.0,426.0,16653,442.54,2015-12-21
2015-12-22,432.259,450.0,425.52,18946,438.07,2015-12-22
2015-12-23,434.0,446.0,433.06,8151,435.48,2015-12-23
2015-12-24,445.68,464.8857,434.43,7112,442.56,2015-12-24
2015-12-25,453.063,459.54,443.01,10142,455.0,2015-12-25
2015-12-26,456.0,461.0,409.0002,2903,455.51,2015-12-26
2015-12-27,420.9502,457.45,407.25,26686,417.39,2015-12-27
2015-12-28,423.08,431.6904,410.5,6976,421.76,2015-12-28
2015-12-29,421.1,437.0783,417.01,7568,421.46,2015-12-29
2015-12-30,433.2,434.07,418.55,10427,431.82,2015-12-30
2015-12-31,424.27,434.97,417.0,7723,425.84,2015-12-31
2016-01-01,428.26,435.0,419.99,6641,430.89,2016-01-01
2016-01-02,434.99,438.14,427.2,3790,433.82,2016-01-02
2016-01-03,432.31,435.99,426.4531,2973,433.55,2016-01-03
2016-01-04,427.2911,436.0,424.06,4572,431.04,2016-01-04
2016-01-05,430.1402,436.0,428.44,5718,434.17,2016-01-05
2016-01-06,430.1705,435.39,427.29,3883,432.43,2016-01-06
2016-01-07,427.5006,458.897,426.54,5531,429.56,2016-01-07
2016-01-08,451.1,468.0,429.25,16846,457.0,2016-01-08
2016-01-09,453.05,465.0,444.51,10263,452.7,2016-01-09
2016-01-10,447.42,454.0,440.02,4416,448.84,2016-01-10
2016-01-11,448.77,455.67,440.8,4094,448.79,2016-01-11
2016-01-12,447.7423,451.13,434.5133,8004,448.0,2016-01-12
2016-01-13,433.5125,448.0,422.9383,6952,434.85,2016-01-13
2016-01-14,428.5348,438.35,424.0,10072,432.64,2016-01-14
2016-01-15,428.7966,434.0,358.2054,4492,429.55,2016-01-15
2016-01-16,357.3591,429.8,335.022,37383,360.0,2016-01-16
2016-01-17,386.4619,394.1,352.0,25055,386.91,2016-01-17
2016-01-18,371.4422,399.95,367.1111,8474,380.16,2016-01-18
2016-01-19,393.9,395.0,373.63,7038,385.49,2016-01-19
2016-01-20,379.502,422.8827,375.59,7261,376.76,2016-01-20
2016-01-21,418.0,422.98,372.53,25189,416.32,2016-01-21
2016-01-22,405.0,421.25,375.0,9431,409.59,2016-01-22
2016-01-23,378.0289,410.07,374.45,14779,382.55,2016-01-23
2016-01-24,385.0,407.918,378.8093,7691,386.4,2016-01-24
2016-01-25,404.8294,406.8009,384.9095,5494,402.16,2016-01-25
2016-01-26,390.26,402.31,384.9095,8080,390.9,2016-01-26
2016-01-27,387.79,401.1761,384.332,6622,391.77,2016-01-27
2016-01-28,391.19,397.0,374.6881,4291,394.95,2016-01-28
2016-01-29,376.98,395.56,357.5905,11448,379.75,2016-01-29
2016-01-30,378.9428,383.99,363.73,13548,378.22,2016-01-30
2016-01-31,380.23,380.5,362.6,2609,375.64,2016-01-31
2016-02-01,367.34,380.1,360.5,4203,368.49,2016-02-01
2016-02-02,376.09,378.2,366.53,7270,371.81,2016-02-02
2016-02-03,368.8139,375.0,351.8882,5743,373.05,2016-02-03
2016-02-04,360.0856,389.5455,358.5525,7154,368.38,2016-02-04
2016-02-05,385.7773,397.9751,367.95,13504,387.82,2016-02-05
2016-02-06,388.1896,389.5,371.0,7413,385.0,2016-02-06
2016-02-07,376.97,384.98,369.0,5778,375.39,2016-02-07
2016-02-08,373.0,380.0,369.1,2902,375.0,2016-02-08
2016-02-09,373.22,380.49,369.6545,6998,370.91,2016-02-09
2016-02-10,376.9883,385.0,364.1,5879,373.2,2016-02-10
2016-02-11,382.98,388.254,371.0,10063,379.66,2016-02-11
2016-02-12,378.3131,415.2023,320.2631,7624,377.98,2016-02-12
2016-02-13,384.31,398.0,377.07,6111,383.27,2016-02-13
2016-02-14,391.99,406.0,382.0,7399,390.99,2016-02-14
2016-02-15,398.0,408.7,390.59,9860,405.0,2016-02-15
2016-02-16,399.0,412.8,393.4,7970,399.28,2016-02-16
2016-02-17,411.5,426.0,396.0,8472,407.51,2016-02-17
2016-02-18,413.5,424.77,404.0,11926,415.54,2016-02-18
2016-02-19,420.0,424.9,413.0,8623,421.18,2016-02-19
2016-02-20,416.001,440.0,414.0,5103,419.54,2016-02-20
2016-02-21,437.0,445.0,419.5,11715,434.63,2016-02-21
2016-02-22,441.0,447.99,426.0,10354,438.5,2016-02-22
2016-02-23,440.0,440.0,413.42,5981,438.27,2016-02-23
2016-02-24,416.1,440.0,405.995,10603,419.1,2016-02-24
2016-02-25,409.453,425.7018,384.02,7448,423.78,2016-02-25
2016-02-26,420.0,432.48,411.889,5685,423.51,2016-02-26
2016-02-27,429.0,435.0,418.01,4679,432.0,2016-02-27
2016-02-28,430.0,439.44,381.0,4331,431.07,2016-02-28
2016-02-29,431.5908,441.3348,422.29,3571,431.68,2016-02-29
2016-03-01,440.0,442.9,424.73,8586,435.23,2016-03-01
2016-03-02,432.37,439.0,422.1365,7024,432.5,2016-03-02
2016-03-03,423.5091,434.5,408.09,5981,423.45,2016-03-03
2016-03-04,422.33,437.3966,393.456,7677,420.29,2016-03-04
2016-03-05,400.3654,423.9,378.8915,8121,408.01,2016-03-05
2016-03-06,391.999,433.0,378.99,16731,399.83,2016-03-06
2016-03-07,407.0,420.0269,393.11,5844,406.23,2016-03-07
2016-03-08,409.9,415.6059,402.8304,6054,414.01,2016-03-08
2016-03-09,410.4,415.0,401.0,5778,411.75,2016-03-09
2016-03-10,404.1059,420.0017,402.1859,5036,413.0,2016-03-10
2016-03-11,417.3,424.4448,409.31,5349,416.0,2016-03-11
2016-03-12,421.1,422.07,406.573,6237,419.13,2016-03-12
2016-03-13,410.6411,420.93,403.0,4806,410.9,2016-03-13
2016-03-14,403.8864,420.0,385.0,3712,413.04,2016-03-14
2016-03-15,413.16,419.9896,408.05,4549,414.99,2016-03-15
2016-03-16,413.49,419.9,409.484,4666,415.85,2016-03-16
2016-03-17,418.1,428.8525,413.15,4276,416.57,2016-03-17
2016-03-18,418.31,421.0,395.0001,4068,418.49,2016-03-18
2016-03-19,401.021,418.49,400.0,6559,407.91,2016-03-19
2016-03-20,409.23,415.7113,404.1,2965,409.04,2016-03-20
2016-03-21,409.0,412.98,402.92,2740,411.28,2016-03-21
2016-03-22,406.5676,418.5941,403.9616,3660,411.67,2016-03-22
2016-03-23,414.9996,423.0,410.35,4027,416.64,2016-03-23
2016-03-24,416.6,423.8144,413.44,5083,417.62,2016-03-24
2016-03-25,418.0,418.88,412.85,2798,415.17,2016-03-25
2016-03-26,415.478,420.5912,412.0,2644,415.7,2016-03-26
2016-03-27,415.271,429.0,414.0,1372,416.96,2016-03-27
2016-03-28,424.1252,428.7521,415.77,5152,424.77,2016-03-28
2016-03-29,421.1,428.5,410.0,3460,422.87,2016-03-29
2016-03-30,416.965,424.37,407.22,6211,415.95,2016-03-30
2016-03-31,416.7734,420.4226,408.59,4863,413.74,2016-03-31
2016-04-01,416.0,420.04,411.4,3803,414.66,2016-04-01
2016-04-02,418.59,424.0,413.42,3898,416.31,2016-04-02
2016-04-03,419.9191,424.5,416.01,2228,419.0,2016-04-03
2016-04-04,421.9082,423.999,416.1,1401,419.11,2016-04-04
2016-04-05,422.8,425.887,416.0,3534,418.75,2016-04-05
2016-04-06,424.16,425.9381,416.61,4040,422.71,2016-04-06
2016-04-07,422.9225,424.705,420.0,2443,421.03,2016-04-07
2016-04-08,421.9684,426.5,418.0,3344,420.0,2016-04-08
2016-04-09,419.0188,426.6042,414.1791,4719,417.75,2016-04-09
2016-04-10,417.6272,425.0,412.0,3814,418.24,2016-04-10
2016-04-11,419.7193,424.77,417.2,1818,420.04,2016-04-11
2016-04-12,423.1754,429.98,418.0,3651,422.69,2016-04-12
2016-04-13,426.5,427.5,421.0,6151,425.54,2016-04-13
2016-04-14,424.5658,428.999,422.27,3999,423.93,2016-04-14
2016-04-15,427.201,437.2711,420.57,3932,424.86,2016-04-15
2016-04-16,430.6171,436.3456,423.07,4452,429.45,2016-04-16
2016-04-17,431.431,438.7912,426.0,2015,430.69,2016-04-17
2016-04-18,428.82,432.8,424.24,1611,427.42,2016-04-18
2016-04-19,428.7,440.5342,425.8,3249,428.14,2016-04-19
2016-04-20,437.902,448.4773,426.24,3893,435.63,2016-04-20
2016-04-21,443.122,459.245,433.11,7753,442.13,2016-04-21
2016-04-22,450.799,456.747,440.0,5564,451.0,2016-04-22
2016-04-23,449.2821,454.8283,442.96,5559,447.7,2016-04-23
2016-04-24,453.11,464.385,444.46,2311,451.92,2016-04-24
2016-04-25,460.9014,474.0689,447.06,7233,460.02,2016-04-25
2016-04-26,463.9,472.48,455.13,5712,462.33,2016-04-26
2016-04-27,467.75,469.87,443.0,4861,467.42,2016-04-27
2016-04-28,443.025,469.03,421.91,7215,445.38,2016-04-28
2016-04-29,451.0,484.484,435.0,8812,449.14,2016-04-29
2016-04-30,454.9545,456.53,440.01,3079,456.53,2016-04-30
2016-05-01,445.6844,456.9,442.0273,2465,448.37,2016-05-01
2016-05-02,447.447,453.78,425.9,1361,453.0,2016-05-02
2016-05-03,445.0,453.8,438.59,6413,444.06,2016-05-03
2016-05-04,447.8,452.0,440.78,5591,450.61,2016-05-04
2016-05-05,445.0,451.89,444.15,3372,446.63,2016-05-05
2016-05-06,446.12,463.0479,444.48,2637,448.5,2016-05-06
2016-05-07,459.89,463.97,447.03,5595,458.48,2016-05-07
2016-05-08,457.76,463.0,455.41,2035,458.07,2016-05-08
2016-05-09,459.0,465.0703,455.95,1380,458.21,2016-05-09
2016-05-10,460.5,464.8342,449.49,3599,460.82,2016-05-10
2016-05-11,449.5,463.0,447.38,5792,451.62,2016-05-11
2016-05-12,453.54,457.99,448.09,3396,452.91,2016-05-12
2016-05-13,454.44,457.98,448.88,3503,455.2,2016-05-13
2016-05-14,453.3728,457.75,450.0,2882,455.91,2016-05-14
2016-05-15,455.63,463.0,453.51,1435,455.57,2016-05-15
2016-05-16,458.0,461.98,450.9,1715,457.56,2016-05-16
2016-05-17,453.9751,458.0,449.0,3304,454.0,2016-05-17
2016-05-18,453.5,456.69,443.8009,3588,453.08,2016-05-18
2016-05-19,448.13,455.68,432.3333,2826,452.92,2016-05-19
2016-05-20,432.35,453.85,422.0072,6168,436.3,2016-05-20
2016-05-21,436.0,444.41,418.1751,3573,442.72,2016-05-21
2016-05-22,435.3557,450.0,420.0,2034,443.31,2016-05-22
2016-05-23,434.17,444.98,430.0,2423,438.8,2016-05-23
2016-05-24,441.27,449.0,436.4,2714,442.99,2016-05-24
2016-05-25,446.99,453.35,441.0,3137,443.97,2016-05-25
2016-05-26,449.106,454.9583,444.26,3728,448.7,2016-05-26
2016-05-27,452.0156,477.8144,446.8,4152,452.07,2016-05-27
2016-05-28,466.0355,520.9928,452.07,12926,472.05,2016-05-28
2016-05-29,491.0,551.0,468.0,13231,519.41,2016-05-29
2016-05-30,529.842,542.4342,485.0,8543,517.84,2016-05-30
2016-05-31,538.0,549.0,510.01,6503,527.64,2016-05-31
2016-06-01,530.0,548.5,515.0,12455,531.84,2016-06-01
2016-06-02,534.453,542.87,525.49,5597,536.95,2016-06-02
2016-06-03,537.0,579.0,529.13,4458,538.0,2016-06-03
2016-06-04,565.1321,592.1426,535.74,9259,569.94,2016-06-04
2016-06-05,573.0,588.71,558.54,6355,573.8,2016-06-05
2016-06-06,577.01,586.01,566.0,5574,573.91,2016-06-06
2016-06-07,584.01,589.0,560.102,4748,584.5,2016-06-07
2016-06-08,578.0,594.44,563.0,6797,577.54,2016-06-08
2016-06-09,580.0,584.25,567.6265,3351,583.03,2016-06-09
2016-06-10,576.0,583.1,572.97,3858,575.01,2016-06-10
2016-06-11,579.13,597.0,572.0,3617,578.01,2016-06-11
2016-06-12,597.0011,682.952,575.93,4791,610.0,2016-06-12
2016-06-13,666.8801,700.6387,603.21,15191,672.13,2016-06-13
2016-06-14,692.0098,725.0,585.0306,18847,704.49,2016-06-14
2016-06-15,672.5026,704.5,655.0,11189,685.25,2016-06-15
2016-06-16,691.9639,774.7674,672.12,7227,695.0,2016-06-16
2016-06-17,764.0142,773.07,686.9443,21150,766.62,2016-06-17
2016-06-18,746.9749,788.8721,705.037,16716,745.22,2016-06-18
2016-06-19,757.9023,778.85,723.02,6724,754.83,2016-06-19
2016-06-20,763.4057,766.9839,720.1038,3923,761.44,2016-06-20
2016-06-21,723.0036,763.99,639.702,11291,730.85,2016-06-21
2016-06-22,667.9162,728.18,580.0227,35784,667.54,2016-06-22
2016-06-23,592.296,677.63,555.1,19526,601.3,2016-06-23
2016-06-24,634.6789,687.4718,540.17,26737,624.91,2016-06-24
2016-06-25,665.0,710.0,620.82,17578,661.71,2016-06-25
2016-06-26,668.693,684.45,616.381,7382,659.86,2016-06-26
2016-06-27,630.0,662.9,608.64,6400,630.16,2016-06-27
2016-06-28,656.6667,661.1999,618.03,9413,657.5,2016-06-28
2016-06-29,648.438,665.51,616.6,6113,646.08,2016-06-29
2016-06-30,637.3485,683.22,621.09,9998,634.11,2016-06-30
2016-07-01,671.0,690.321,628.06,8195,667.95,2016-07-01
2016-07-02,674.8999,707.0676,659.71,6892,674.86,2016-07-02
2016-07-03,705.0,706.99,641.51,6347,702.48,2016-07-03
2016-07-04,661.0044,704.99,635.0,8363,658.27,2016-07-04
2016-07-05,681.8,682.35,640.1,4855,680.35,2016-07-05
2016-07-06,665.003,682.36,661.57,3446,668.94,2016-07-06
2016-07-07,676.0771,680.5985,594.0094,5288,674.7,2016-07-07
2016-07-08,638.6094,678.43,605.5,13516,638.19,2016-07-08
2016-07-09,665.001,669.65,623.0,7496,663.0,2016-07-09
2016-07-10,652.0,663.99,626.0,6442,647.78,2016-07-10
2016-07-11,650.0,664.48,636.8,2873,648.76,2016-07-11
2016-07-12,648.02,678.0,639.31,3461,649.32,2016-07-12
2016-07-13,666.6667,678.0,646.05,4601,663.52,2016-07-13
2016-07-14,655.25,669.97,651.0,6903,655.06,2016-07-14
2016-07-15,659.51,677.98,650.01,2689,659.1,2016-07-15
2016-07-16,668.4,672.8,658.41,3450,664.6,2016-07-16
2016-07-17,666.5743,690.0,655.0,1921,662.45,2016-07-17
2016-07-18,685.0,686.687,661.35,3990,679.54,2016-07-18
2016-07-19,676.953,682.21,666.12,3369,672.1,2016-07-19
2016-07-20,676.34,677.42,661.555,2171,673.48,2016-07-20
2016-07-21,666.12,675.0,659.8626,3595,667.03,2016-07-21
2016-07-22,663.9927,670.0173,641.3155,3079,663.99,2016-07-22
2016-07-23,647.595,666.3,644.121,5469,649.95,2016-07-23
2016-07-24,654.0,667.091,646.0,1895,655.52,2016-07-24
2016-07-25,665.0,665.0,650.38,1699,661.47,2016-07-25
2016-07-26,653.0256,662.0185,639.507,3456,654.96,2016-07-26
2016-07-27,651.666,661.0,642.0,3913,651.24,2016-07-27
2016-07-28,656.3,659.98,646.31,2733,653.48,2016-07-28
2016-07-29,658.1,661.94,652.41,2059,653.07,2016-07-29
2016-07-30,661.22,661.22,652.001,1424,654.61,2016-07-30
2016-07-31,656.2516,657.5,616.9463,1546,654.67,2016-07-31
2016-08-01,621.0963,654.71,602.0871,6507,623.83,2016-08-01
2016-08-02,605.0144,630.0,462.9611,11310,606.35,2016-08-02
2016-08-03,531.5882,613.03,465.28,26068,540.0,2016-08-03
2016-08-04,566.2311,595.3415,521.0,17248,563.42,2016-08-04
2016-08-05,581.0949,585.0194,552.0,9044,576.13,2016-08-05
2016-08-06,575.0544,591.9629,562.0,5729,572.5,2016-08-06
